0.5 7.4 9.85951e-11
0.5 7.5 3.73757e-11
0.5 7.6 1.38879e-11
0.5 7.7 5.05825e-12
0.5 7.8 1.80583e-12
0.5 7.9 6.31929e-13
0.5 8 2.16757e-13
0.5 8.1 7.28772e-14
0.5 8.2 2.40173e-14
0.5 8.3 7.7584e-15
0.5 8.4 2.4566e-15
0.5 8.5 7.62446e-16
0.5 8.6 2.31952e-16
0.5 8.7 6.91675e-17
0.5 8.8 2.02172e-17
0.5 8.9 5.79231e-18
0.5 9 1.62666e-18
0.5 9.1 4.47773e-19
0.5 9.2 1.20818e-19
0.5 9.3 3.19537e-20
0.5 9.4 8.28368e-21
0.5 9.5 2.10494e-21
0.5 9.6 5.24289e-22
0.5 9.7 1.28002e-22
0.5 9.8 3.06319e-23
0.5 9.9 7.18534e-24

0.6 0 4.94066e-324
0.6 0.1 4.94066e-324
0.6 0.2 4.94066e-324
0.6 0.3 4.94066e-324
0.6 0.4 4.94066e-324
0.6 0.5 4.94066e-324
0.6 0.6 0
0.6 0.7 0.0183156
0.6 0.8 0.0270518
0.6 0.9 0.0391639
0.6 1 0.0555762
0.6 1.1 0.0773047
0.6 1.2 0.105399
0.6 1.3 0.140858
0.6 1.4 0.18452
0.6 1.5 0.236928
0.6 1.6 0.298197
0.6 1.7 0.367879
0.6 1.8 0.444858
0.6 1.9 0.527292
0.6 2 0.612626
0.6 2.1 0.697676
0.6 2.2 0.778801
0.6 2.3 0.852144
0.6 2.4 0.913931
0.6 2.5 0.960789
0.6 2.6 0.99005
0.6 2.7 1
0.6 2.8 0.99005
0.6 2.9 0.960789
0.6 3 0.913931
0.6 3.1 0.852144
0.6 3.2 0.778801
0.6 3.3 0.697676
0.6 3.4 0.612626
0.6 3.5 0.527292
0.6 3.6 0.444858
0.6 3.7 0.367879
0.6 3.8 0.298197
0.6 3.9 0.236928
0.6 4 0.18452
0.6 4.1 0.140858
0.6 4.2 0.105399
0.6 4.3 0.0773047
0.6 4.4 0.0555762
0.6 4.5 0.0391639
0.6 4.6 0.0270518
0.6 4.7 0.0183156
0.6 4.8 0.0121552
0.6 4.9 0.00790705
0.6 5 0.00504176
0.6 5.1 0.00315111
0.6 5.2 0.00193045
0.6 5.3 0.00115923
0.6 5.4 0.000682328
0.6 5.5 0.000393669
0.6 5.6 0.00022263
0.6 5.7 0.00012341
0.6 5.8 6.70548e-05
0.6 5.9 3.57128e-05
0.6 6 1.86437e-05
0.6 6.1 9.54016e-06
0.6 6.2 4.78512e-06
0.6 6.3 2.35258e-06
0.6 6.4 1.13373e-06
0.6 6.5 5.35535e-07
0.6 6.6 2.4796e-07
0.6 6.7 1.12535e-07
0.6 6.8 5.00622e-08
